ProcedureName,ResultName,IsConsoleDefault,IsRawExportable,IsTableExportable,SourceTable,SchemaVersion,SourceSchema,EmptyConsoleMessage
USP_WorkerPressureAnalysis,requests,0,1,1,#WorkerPressureAnalysis_Requests,1,"[SessionId] smallint NOT NULL , [RequestId] int NOT NULL , [SchedulerId] int NULL , [RequestStatus] nvarchar(30) NOT NULL , [Command] nvarchar(32) NOT NULL , [ElapsedMs] int NOT NULL , [CpuMs] int NOT NULL , [LogicalReads] bigint NOT NULL , [Reads] bigint NOT NULL , [Writes] bigint NOT NULL , [Dop] smallint NULL , [BlockingSessionId] smallint NULL , [WaitType] nvarchar(60) NULL , [WaitTimeMs] int NOT NULL , [ContextReason] varchar(80) NOT NULL , PRIMARY KEY([SessionId],[RequestId])",
USP_WorkerPressureAnalysis,sourceStatus,0,1,1,#WorkerPressureAnalysis_SourceStatus,1,"[SourceOrdinal] int NOT NULL PRIMARY KEY , [SourceName] sysname NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [ReturnedRowCount] bigint NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",
USP_WorkerPressureAnalysis,warnings,0,1,1,#WorkerPressureAnalysis_Warnings,1,"[WarningOrdinal] int IDENTITY(1,1) NOT NULL , [SourceName] sysname NOT NULL , [StatusCode] varchar(40) NOT NULL , [ErrorNumber] int NULL , [Message] nvarchar(2048) NOT NULL",
USP_DatabaseConfigurationAnalysis,moduleStatus,0,1,1,#DatabaseConfigurationAnalysis_ModuleStatus,1,"[ModuleName] sysname NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [CrossDatabaseRequested] bit NOT NULL , [DatabaseCount] int NOT NULL , [SettingRowCount] bigint NOT NULL , [DriftRowCount] bigint NOT NULL , [ProfileEntryCount] int NOT NULL , [HasMoreSettingRows] bit NOT NULL , [HasMoreDriftRows] bit NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",
USP_DatabaseConfigurationAnalysis,settings,0,1,1,#DatabaseConfigurationAnalysis_Settings,1,"[CapturedAtUtc] datetime2(3) NOT NULL , [DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [SettingScope] varchar(32) NOT NULL , [SettingName] nvarchar(128) NOT NULL , [ActualValue] nvarchar(4000) NULL , [SecondaryValue] nvarchar(4000) NULL , [IsDefault] bit NULL , [SourceObject] nvarchar(256) NOT NULL , [SourceStatus] varchar(40) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",
USP_DatabaseConfigurationAnalysis,drift,1,1,1,#DatabaseConfigurationAnalysis_Drift,1,"[CapturedAtUtc] datetime2(3) NOT NULL , [DriftType] varchar(32) NOT NULL , [DatabaseId] int NULL , [DatabaseName] sysname NULL , [SettingScope] varchar(32) NOT NULL , [SettingName] nvarchar(128) NOT NULL , [ActualValue] nvarchar(4000) NULL , [ReferenceValue] nvarchar(4000) NULL , [MatchingDatabaseCount] int NULL , [ComparedDatabaseCount] int NOT NULL , [FindingCode] varchar(80) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine lokale Variation oder Profilabweichung sichtbar
USP_DatabaseConfigurationAnalysis,profile,0,1,1,#DatabaseConfigurationAnalysis_Profile,1,"[ProfileOrdinal] int NOT NULL PRIMARY KEY , [SettingScope] varchar(32) NOT NULL , [SettingName] nvarchar(128) NOT NULL , [ExpectedValue] nvarchar(4000) NOT NULL",
USP_DatabaseConfigurationAnalysis,sourceStatus,0,1,1,#DatabaseConfigurationAnalysis_SourceStatus,1,"[SourceOrdinal] int IDENTITY(1,1) NOT NULL PRIMARY KEY , [DatabaseId] int NULL , [DatabaseName] sysname NULL , [SourceName] sysname NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [ReturnedRowCount] bigint NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",
USP_DatabaseConfigurationAnalysis,warnings,0,1,1,#DatabaseConfigurationAnalysis_Warnings,1,"[WarningOrdinal] int IDENTITY(1,1) NOT NULL PRIMARY KEY , [DatabaseName] sysname NULL , [SourceName] sysname NOT NULL , [StatusCode] varchar(40) NOT NULL , [ErrorNumber] int NULL , [Message] nvarchar(2048) NOT NULL",
USP_ServerFeatureCapabilities,capabilities,1,1,1,#ServerFeatureCapabilities_Capabilities,1,"[ScopeName] nvarchar(128) NOT NULL , [FeatureName] nvarchar(128) NOT NULL , [AvailabilityStatus] varchar(40) NOT NULL , [LogicPath] nvarchar(256) NULL , [MinimumKnownMajorVersion] int NULL , [SourceObject] nvarchar(512) NULL , [Detail] nvarchar(2000) NULL , [RequiredPermission] nvarchar(512) NULL",Keine fachlichen Ergebnisse
USP_SpecialFeatureInventory,features,1,1,1,#SpecialFeatureInventory_FeatureInventory,1,"[DatabaseName] sysname COLLATE SQL_Latin1_General_CP1_CS_AS NOT NULL , [FeatureCode] varchar(64) NOT NULL , [FeatureFamily] nvarchar(120) NOT NULL , [DetectionStatus] varchar(40) NOT NULL , [DetectedItemCount] bigint NULL , [ConfigurationState] nvarchar(120) NULL , [SourceObjects] nvarchar(1000) NOT NULL , [RecommendedModule] sysname NULL , [RecommendedModuleStatus] varchar(40) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_InMemoryOltpAnalysis,findings,1,1,1,#InMemoryOltpAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [DatabaseName] sysname NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [IndexName] sysname NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NOT NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_TemporalAnalysis,findings,1,1,1,#TemporalAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [DatabaseName] sysname NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [HistorySchemaName] sysname NULL , [HistoryTableName] sysname NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NOT NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_ServiceBrokerAnalysis,findings,1,1,1,#ServiceBrokerAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [DatabaseName] sysname NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NOT NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_FullTextAnalysis,findings,1,1,1,#FullTextAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [DatabaseName] sysname NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NOT NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_DataCaptureDeepAnalysis,findings,1,1,1,#DataCaptureDeepAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL , [DatabaseName] sysname NULL , [SchemaName] sysname NULL , [ObjectName] sysname NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NOT NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine fachlichen Ergebnisse
USP_EncryptionAnalysis,databases,1,1,1,#EncryptionAnalysis_Encryption,1,"[DatabaseId] int NOT NULL PRIMARY KEY , [DatabaseName] sysname NOT NULL , [IsEncrypted] bit NULL , [EncryptionState] int NULL , [EncryptionStateDesc] nvarchar(60) NULL , [PercentComplete] real NULL , [EncryptionScanState] int NULL , [EncryptionScanStateDesc] nvarchar(60) NULL , [EncryptionScanModifyDate] datetime NULL , [KeyAlgorithm] nvarchar(32) NULL , [KeyLength] int NULL , [EncryptorType] nvarchar(32) NULL , [ProtectorName] sysname NULL , [ProtectorExpiryDate] datetime NULL , [ProtectorPrivateKeyLastBackupDate] datetime NULL , [LatestFullBackupFinishDate] datetime NULL , [LatestFullBackupExplicitlyEncrypted] bit NULL , [LatestFullBackupAlgorithm] nvarchar(32) NULL , [LatestFullBackupEncryptorType] nvarchar(32) NULL , [ColumnMasterKeyCount] bigint NULL , [ColumnEncryptionKeyCount] bigint NULL , [EncryptedColumnCount] bigint NULL , [LedgerTableCount] bigint NULL , [FindingCode] varchar(100) NULL , [FindingSeverity] varchar(16) NULL , [EvidenceLimit] nvarchar(1000) NULL",Keine fachlichen Ergebnisse
USP_ExternalRuntimeAnalysis,findings,1,1,1,#ExternalRuntimeAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL PRIMARY KEY , [DatabaseName] sysname NULL , [ObjectType] varchar(40) NOT NULL , [ObjectName] nvarchar(512) NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine External-Runtime-Findings im gewählten Scope
USP_ClrAnalysis,findings,1,1,1,#ClrAnalysis_Findings,1,"[FindingOrdinal] bigint IDENTITY(1,1) NOT NULL PRIMARY KEY , [DatabaseName] sysname NULL , [ObjectType] varchar(40) NOT NULL , [ObjectName] nvarchar(512) NULL , [Severity] varchar(16) NOT NULL , [Confidence] varchar(16) NOT NULL , [FindingCode] varchar(120) NOT NULL , [MetricName] varchar(80) NULL , [MetricValue] decimal(38,4) NULL , [ThresholdValue] decimal(38,4) NULL , [Evidence] nvarchar(1000) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL , [RecommendedNextCheck] nvarchar(1000) NOT NULL",Keine SQL-CLR-Findings im gewählten Scope
USP_PlanDetails,attributes,0,1,1,#PlanDetails_Attributes,1,"[CandidateId] int,[AttributeName] varchar(128),[AttributeValue] nvarchar(4000),[IsCacheKey] bit",Keine Planattribute
USP_PlanDetails,plans,0,1,1,#PlanDetails_Plans,1,"[CandidateId] int,[SourceType] varchar(24),[StatusCode] varchar(40),[DatabaseId] int NULL,[ObjectId] int NULL,[IsEncrypted] bit NULL,[QueryPlanXml] xml NULL,[QueryPlanText] nvarchar(max) NULL,[ErrorNumber] int NULL,[ErrorMessage] nvarchar(2048) NULL",Keine Planinhalte
USP_QueryStorePlanChanges,plans,0,1,1,#QueryStorePlanChanges_Plans,1,"[QueryStoreDatabaseId] int,[QueryStoreDatabaseName] sysname,[QueryId] bigint,[PlanId] bigint,[QueryPlanHash] binary(8),[EngineVersion] nvarchar(32),[CompatibilityLevel] smallint,[IsParallelPlan] bit,[IsForcedPlan] bit,[PlanForcingTypeDesc] nvarchar(60),[ForceFailureCount] bigint,[LastForceFailureReason] int,[LastForceFailureReasonDesc] nvarchar(128),[CountCompiles] bigint,[InitialCompileStartTimeUtc] datetimeoffset,[LastCompileStartTimeUtc] datetimeoffset,[LastExecutionTimeUtc] datetimeoffset,[AverageCompileDurationMs] decimal(38,3),[LastCompileDurationMs] decimal(38,3),[QueryPlanTextFallback] nvarchar(max) NULL,[PlanSourceType] varchar(32) NULL,[PlanSourceObject] nvarchar(256) NULL,[PlanCapturedAtUtc] datetime2(3) NULL,[QueryPlanStatus] varchar(40) NULL,[QueryPlanCharacters] bigint NULL,[QueryPlanBytes] bigint NULL,[QueryPlan] xml NULL,[EvidenceLimit] nvarchar(1000) NULL",Keine Query-Store-Pläne
USP_ServerVersionInformation,serverVersion,1,1,1,#ServerVersionInformation_ServerVersion,1,"[SourceType] varchar(32) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [EvidenceScope] varchar(40) NOT NULL , [IsCurrent] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [ProductVersion] varchar(32) NULL , [ProductMajorVersion] int NULL , [ProductMinorVersion] int NULL , [ProductBuild] int NULL , [ProductRevision] int NULL , [ProductLevel] nvarchar(128) NULL , [ProductUpdateLevel] nvarchar(128) NULL , [ProductUpdateReference] nvarchar(128) NULL , [ProductBuildType] nvarchar(128) NULL , [ResourceVersion] nvarchar(128) NULL , [ResourceLastUpdateDateTime] datetime NULL , [BuildClrVersion] nvarchar(128) NULL , [Edition] nvarchar(128) NULL , [EditionId] bigint NULL , [EngineEdition] int NULL , [EngineClass] varchar(40) NULL , [HostPlatform] nvarchar(256) NULL , [HostDistribution] nvarchar(256) NULL , [HostRelease] nvarchar(256) NULL , [HostServicePackLevel] nvarchar(256) NULL , [HostSku] int NULL , [OsLanguageVersion] int NULL , [SqlServerStartTimeUtc] datetime NULL , [UptimeMilliseconds] bigint NULL , [ProcessId] int NULL , [IsClustered] bit NULL , [IsHadrEnabled] bit NULL , [HadrManagerStatus] int NULL , [IsLocalDb] bit NULL , [ServerCollation] sysname NULL , [TempDbCollation] sysname NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Serverversionsinformation
USP_ServerVersionInformation,buildAssessment,0,1,1,#ServerVersionInformation_BuildAssessment,1,"[SourceType] varchar(32) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [EvidenceScope] varchar(40) NOT NULL , [AssessmentStatus] varchar(40) NOT NULL , [CatalogFreshnessStatus] varchar(40) NOT NULL , [ProductVersion] varchar(32) NULL , [KnownReleaseName] nvarchar(64) NULL , [ServicingBranch] varchar(16) NULL , [KnowledgeBaseNumber] varchar(16) NULL , [ReleaseDate] date NULL , [IsSecurityRelease] bit NULL , [LatestKnownBuildInBranch] varchar(32) NULL , [LatestKnownBuildForMajor] varchar(32) NULL , [CatalogAsOfDate] date NULL , [BuildOverviewUrl] nvarchar(512) NULL , [KnowledgeBaseUrl] nvarchar(512) NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Buildbewertung
USP_ServerVersionInformation,lifecycle,0,1,1,#ServerVersionInformation_Lifecycle,1,"[SourceType] varchar(32) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [EvidenceScope] varchar(40) NOT NULL , [LifecycleStatus] varchar(40) NOT NULL , [ProductMajorVersion] int NULL , [ProductName] nvarchar(64) NULL , [StartDate] date NULL , [MainstreamEndDate] date NULL , [ExtendedEndDate] date NULL , [LifecyclePolicy] varchar(32) NULL , [CatalogAsOfDate] date NULL , [LifecycleUrl] nvarchar(512) NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Lifecycle-Information
USP_ServerVersionInformation,instanceFeatures,0,1,1,#ServerVersionInformation_InstanceFeatures,1,"[SourceType] varchar(32) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [EvidenceScope] varchar(40) NOT NULL , [FeatureName] sysname NOT NULL , [FeatureValue] int NULL , [ValueStatus] varchar(40) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Featureinformation
USP_ServerVersionInformation,databaseCompatibility,0,1,1,#ServerVersionInformation_DatabaseCompatibility,1,"[SourceType] varchar(32) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [EvidenceScope] varchar(40) NOT NULL , [IsCurrent] bit NOT NULL , [StatusCode] varchar(40) NOT NULL , [DatabaseId] int NOT NULL , [DatabaseName] sysname NOT NULL , [CompatibilityLevel] tinyint NULL , [CollationName] sysname NULL , [StateDesc] nvarchar(60) NULL , [IsReadOnly] bit NULL , [IsSystemDatabase] bit NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Kein Datenbank-Kompatibilitätskontext angefordert
USP_ServerVersionInformation,references,0,1,1,#ServerVersionInformation_References,1,"[ReferenceType] varchar(40) NOT NULL , [ProductMajorVersion] int NULL , [Title] nvarchar(256) NOT NULL , [Url] nvarchar(512) NOT NULL , [CatalogAsOfDate] date NOT NULL",Keine Referenzen
USP_ServerVersionInformation,warnings,0,1,1,#ServerVersionInformation_Warnings,1,"[WarningOrdinal] bigint IDENTITY(1,1) NOT NULL , [SourceType] varchar(32) NOT NULL , [SourceObject] nvarchar(256) NOT NULL , [CapturedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [ErrorNumber] int NULL , [Message] nvarchar(2048) NOT NULL , [EvidenceLimit] nvarchar(1000) NOT NULL",Keine Warnungen
USP_CreateExecutionEvidenceJson,captureStatus,1,1,1,#CreateExecutionEvidenceJson_CaptureStatus,1,"[ModuleName] sysname NOT NULL , [GeneratedAtUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [SchemaVersion] int NOT NULL , [StatisticsIoRowCount] bigint NOT NULL , [StatisticsTimeRowCount] bigint NOT NULL , [PlanStatisticsUsageCount] bigint NOT NULL , [CurrentStatisticsCount] bigint NOT NULL , [HistogramStepCount] bigint NOT NULL , [PredicateMappingCount] bigint NOT NULL , [EvidencePrivacyMode] varchar(24) NOT NULL , [IdentifierPrivacyMode] varchar(16) NOT NULL , [SameExecutionConfidence] varchar(40) NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,statisticsIo,0,1,1,#CreateExecutionEvidenceJson_StatisticsIoOutput,1,"[StatementOrdinal] int NULL,[MessageOrdinal] int NOT NULL,[ObjectOrdinal] int NOT NULL , [ObjectDisplayName] nvarchar(512) NULL,[ScanCount] bigint NULL,[LogicalReads] bigint NULL , [PhysicalReads] bigint NULL,[PageServerReads] bigint NULL,[ReadAheadReads] bigint NULL , [PageServerReadAheadReads] bigint NULL,[LobLogicalReads] bigint NULL,[LobPhysicalReads] bigint NULL , [LobPageServerReads] bigint NULL,[LobReadAheadReads] bigint NULL,[LobPageServerReadAheadReads] bigint NULL , [LanguageDetected] varchar(16) NOT NULL,[ParseStatus] varchar(40) NOT NULL,[RawLine] nvarchar(4000) NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,statisticsTime,0,1,1,#CreateExecutionEvidenceJson_StatisticsTimeOutput,1,"[StatementOrdinal] int NULL,[MessageOrdinal] int NOT NULL,[TimeCategory] varchar(24) NOT NULL , [CpuMs] bigint NULL,[ElapsedMs] bigint NULL,[LanguageDetected] varchar(16) NOT NULL , [ParseStatus] varchar(40) NOT NULL,[RawLine] nvarchar(4000) NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,planStatisticsUsage,0,1,1,#CreateExecutionEvidenceJson_PlanStatisticsUsageOutput,1,"[StatisticsUsageOrdinal] bigint NOT NULL,[StatementOrdinal] int NOT NULL , [StatementId] int NULL,[StatementCompId] int NULL , [DatabaseName] sysname NULL,[SchemaName] sysname NULL,[ObjectName] sysname NULL,[StatisticsName] sysname NULL , [LastUpdateAtCompile] datetime2(7) NULL,[ModificationCountAtCompile] bigint NULL , [SamplingPercentAtCompile] decimal(19,6) NULL,[SourceElement] nvarchar(128) NOT NULL,[ParseStatus] varchar(40) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,objectReferences,0,1,1,#CreateExecutionEvidenceJson_ObjectReferencesOutput,1,"[ReferenceOrdinal] bigint NOT NULL,[StatementOrdinal] int NOT NULL,[StatementId] int NULL,[StatementCompId] int NULL , [NodeId] int NULL,[ReferenceType] varchar(40) NOT NULL,[ReferenceSource] varchar(40) NOT NULL , [DatabaseName] sysname NULL,[SchemaName] sysname NULL,[ObjectName] sysname NULL,[IndexName] sysname NULL , [AliasName] sysname NULL,[StorageType] nvarchar(128) NULL,[PlanObjectId] int NULL,[PlanIndexId] int NULL , [IsTemporaryObject] bit NOT NULL,[IsTableVariable] bit NOT NULL,[IsRemoteObject] bit NOT NULL,[IsDmlTarget] bit NOT NULL , [ResolutionCapability] varchar(40) NOT NULL,[SourceElement] nvarchar(128) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,currentStatistics,0,1,1,#CreateExecutionEvidenceJson_StatisticsCurrentOutput,1,"[DatabaseName] sysname NULL, [SchemaName] sysname NULL, [ObjectName] sysname NULL, [ObjectId] int NOT NULL, [StatisticsName] sysname NULL, [StatisticsId] int NOT NULL, [IsIndexStatistics] bit NOT NULL, [IsAutoCreated] bit NULL, [IsUserCreated] bit NULL, [IsFiltered] bit NULL, [FilterDefinition] nvarchar(max) NULL, [FilterDefinitionStatus] varchar(40) NOT NULL, [NoRecompute] bit NULL, [IsIncremental] bit NULL, [HasPersistedSample] bit NULL, [LeadingColumnName] sysname NULL, [LastUpdated] datetime2(7) NULL, [Rows] bigint NULL, [RowsSampled] bigint NULL, [SamplePercent] decimal(19,6) NULL, [Steps] int NULL, [UnfilteredRows] bigint NULL, [ModificationCounter] bigint NULL, [ModificationPercent] decimal(19,6) NULL, [PersistedSamplePercent] float NULL, [CollectionStatus] varchar(40) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,histogramSummaries,0,1,1,#CreateExecutionEvidenceJson_HistogramSummaryOutput,1,"[DatabaseName] sysname NOT NULL,[SchemaName] sysname NOT NULL,[ObjectName] sysname NOT NULL , [StatisticsName] sysname NOT NULL,[StatisticsId] int NOT NULL,[LeadingColumnName] sysname NULL , [HistogramSteps] int NOT NULL,[HistogramEstimatedRows] float NULL,[MaxEqualRows] float NULL , [MaxRangeRows] float NULL,[MaxStepRows] float NULL,[DominantStepPercent] decimal(19,6) NULL , [TailStepRows] float NULL,[TailStepPercent] decimal(19,6) NULL,[CollectionStatus] varchar(40) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,histogramSteps,0,1,1,#CreateExecutionEvidenceJson_HistogramStepsOutput,1,"[DatabaseName] sysname NULL, [SchemaName] sysname NULL, [ObjectName] sysname NULL, [StatisticsName] sysname NULL, [StatisticsId] int NOT NULL, [LeadingColumnName] sysname NULL, [StepOrdinal] int NOT NULL, [RangeHighKey] nvarchar(4000) NULL, [RangeHighKeyToken] varbinary(32) NULL, [RangeRows] float NULL, [EqualRows] float NULL, [DistinctRangeRows] bigint NULL, [AverageRangeRows] float NULL, [IsPredicateTarget] bit NOT NULL, [PredicateMatchCount] int NOT NULL, [SensitiveValueStatus] varchar(40) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,predicateHistogramMappings,0,1,1,#CreateExecutionEvidenceJson_PredicateMappingsOutput,1,"[PredicateReferenceId] bigint NOT NULL,[StatementOrdinal] int NOT NULL,[NodeId] int NULL , [DatabaseName] sysname NULL,[SchemaName] sysname NULL,[ObjectName] sysname NULL,[ColumnName] sysname NULL , [StatisticsName] sysname NULL,[PredicateKind] varchar(40) NULL,[ValueSource] varchar(32) NOT NULL , [MappingStatus] varchar(48) NOT NULL,[MappingConfidence] varchar(16) NOT NULL,[MatchedStepOrdinal] int NULL , [MatchesRangeHighKey] bit NOT NULL,[IsBelowHistogram] bit NOT NULL,[IsAboveHistogram] bit NOT NULL , [SensitiveValueStatus] varchar(40) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,collectionStatus,0,1,1,#CreateExecutionEvidenceJson_CollectionStatus,1,"[DatabaseName] sysname NULL,[SchemaName] sysname NULL,[ObjectName] sysname NULL,[StatisticsName] sysname NULL , [StatusCode] varchar(40) NOT NULL,[ErrorNumber] int NULL,[ErrorMessage] nvarchar(2048) NULL",Keine Ausführungsevidenz im gewählten Scope
USP_CreateExecutionEvidenceJson,warnings,0,1,1,#CreateExecutionEvidenceJson_Warnings,1,"[WarningCode] varchar(80) NOT NULL , [Severity] varchar(16) NOT NULL , [Detail] nvarchar(2048) NOT NULL",Keine Ausführungsevidenz im gewählten Scope
USP_ExecutionPlanAnalysis,moduleStatus,0,1,1,#ExecutionPlanAnalysis_ModuleStatus,1,"[ModuleName] sysname NOT NULL , [CollectionTimeUtc] datetime2(3) NOT NULL , [StatusCode] varchar(40) NOT NULL , [IsPartial] bit NOT NULL , [PlanSource] varchar(24) NULL , [RuntimeCounterScope] varchar(32) NULL , [WorkloadProfile] varchar(32) NULL , [StatementCount] int NOT NULL , [OperatorCount] int NOT NULL , [FindingCount] int NOT NULL , [ErrorNumber] int NULL , [ErrorMessage] nvarchar(2048) NULL",Keine Plananalyseergebnisse im gewählten Scope
USP_ExecutionPlanAnalysis,capabilities,0,1,1,#ExecutionPlanAnalysis_Capabilities,1,"[AnalysisObjectId] int NOT NULL , [FeatureCode] varchar(80) NOT NULL , [IsAvailable] bit NOT NULL , [AvailabilityReason] varchar(80) NOT NULL , [EvidenceSource] varchar(40) NOT NULL , [Detail] nvarchar(1000) NOT NULL",Keine Plananalyseergebnisse im gewählten Scope
USP_ExecutionPlanAnalysis,planDocuments,0,1,1,#ExecutionPlanAnalysis_PlanDocuments,1,"[AnalysisObjectId] int NOT NULL , [PlanSource] varchar(24) NOT NULL , [RuntimeCounterScope] varchar(32) NOT NULL , [ShowplanVersion] nvarchar(64) NULL , [ShowplanBuild] nvarchar(64) NULL , [SourceProductVersion] nvarchar(128) NULL , [SourceCompatibilityLevel] smallint NULL , [CardinalityEstimationModelVersion] int NULL , [IsPlanComplete] bit NOT NULL , [PlanDocumentHash] varbinary(32) NULL , [StatementCount] int NOT NULL , [OperatorCount] int NOT NULL , [HasRuntimeCounters] bit NOT NULL",Keine Plananalyseergebnisse im gewählten Scope
